timestamp_sec,voltage
3e-06,-0.0006718750000000001
0.004061,-0.00053125
0.008056,0.00084375
0.012056,0.00033593750000000003
0.016056,0.0
0.020055,-0.0008359375
0.024056,7.8125e-06
0.028055,0.000421875
0.032055,0.00010156250000000001
0.036055,-0.00084375
0.040055,4.6875e-05
0.044055,0.0007578125
0.048055,7.031250000000001e-05
0.052055,-0.0017421875
0.056055,7.8125e-06
0.060055,0.00059375
0.064055,-4.6875e-05
0.068055,-0.001484375
0.072055,3.90625e-05
0.076055,0.0007890625
0.080055,-0.0004140625
0.084055,-0.0008984375
0.088055,-2.34375e-05
0.092055,0.000484375
0.096055,-1.5625e-05
0.100055,-0.000859375
0.104055,-0.000828125
0.108055,0.0005703125
0.112055,0.0003125
0.116055,5.46875e-05
0.120055,-0.0009296875000000001
0.124058,-4.6875e-05
0.128056,0.0002265625
0.132056,0.000125
0.136055,-0.0006640625
0.140056,1.5625e-05
0.144055,0.0007421875
0.148054,7.8125e-06
0.152055,-0.0017578125
0.156056,4.6875e-05
0.160056,0.000609375
0.164056,6.25e-05
0.168055,-0.0016328125
0.172055,0.0001171875
0.176055,0.00065625
0.180055,0.0002890625
0.184055,-0.0006718750000000001
0.188055,-9.375e-05
0.192056,0.000484375
0.196055,0.0001328125
0.200055,-0.000625
0.204055,-0.0006328125
0.208055,0.00078125
0.212054,0.0001953125
0.216054,-7.8125e-06
0.220054,-0.0004921875
0.224055,1.5625e-05
0.228055,0.0003515625
0.232055,4.6875e-05
0.236055,-0.0009765625
0.240055,1.5625e-05
0.244055,0.000828125
0.248055,5.46875e-05
0.252055,-0.0015546875
0.256055,3.125e-05
0.260055,0.00053125
0.264056,0.0001171875
0.268056,-0.0018437500000000001
0.272055,0.00020312500000000002
0.276055,0.000640625
0.280055,-3.125e-05
0.284055,-0.00071875
0.288056,0.00028125000000000003
0.292055,0.0005390625
0.296055,0.00028125000000000003
0.300055,-0.0006484375
0.304055,-0.000703125
0.308055,0.0004765625
0.312055,0.00034375
0.316055,3.90625e-05
0.320055,-0.0005
0.324058,2.34375e-05
0.328056,0.000375
0.332056,9.375e-05
0.336055,-0.0004296875
0.340056,4.6875e-05
0.344055,0.0005078125
0.348055,9.375e-05
0.352055,-0.0019140625
0.356055,-4.6875e-05
0.360055,0.0005
0.364056,2.34375e-05
0.368055,-0.001796875
0.372056,2.34375e-05
0.376055,0.0007578125
0.380055,7.031250000000001e-05
0.384055,-0.00190625
0.388055,-7.8125e-05
0.392055,0.000390625
0.396055,0.0001484375
0.400056,-0.0005703125
0.404055,0.0001328125
0.408055,0.0003671875
0.412055,0.00028125000000000003
0.416055,3.125e-05
0.420056,-0.00075
0.424055,2.34375e-05
0.428055,0.00046093750000000003
0.432055,7.031250000000001e-05
0.436055,-0.0010859375
0.440055,-3.125e-05
0.444055,0.0004453125
0.448055,7.031250000000001e-05
0.452055,-0.0015859375
0.456055,-2.34375e-05
0.460055,0.0005234375
0.464055,8.59375e-05
0.468055,-0.0016093750000000001
0.472055,0.0
0.476055,0.0006796875000000001
0.480056,-0.0003046875
0.484055,-0.0019453125
0.488055,2.34375e-05
0.492056,0.00053125
0.496055,-0.0002265625
0.500056,-0.00075
0.504055,-0.0003828125
0.508054,0.0
0.512055,0.0003828125
0.516055,3.125e-05
0.520055,-0.001171875
0.524058,-1.5625e-05
0.528056,0.0003125
0.532056,3.90625e-05
0.536055,-0.0009609375
0.540056,-1.5625e-05
0.544056,0.0004296875
0.548055,3.90625e-05
0.552056,-0.0016328125
0.556056,-2.34375e-05
0.560055,0.0006484375
0.564055,7.031250000000001e-05
0.568054,-0.0018828125
0.572055,7.031250000000001e-05
0.576055,0.0007890625
0.580056,-3.125e-05
0.584055,-0.0017734375
0.588055,-0.000296875
0.592055,0.000328125
0.596056,2.34375e-05
0.600055,-1.5625e-05
0.604056,7.8125e-06
0.608055,7.031250000000001e-05
0.612055,0.0003046875
0.616055,7.8125e-06
0.620056,-0.0007421875
0.624055,1.5625e-05
0.628054,0.0002578125
0.632054,9.375e-05
0.636055,-0.0009609375
0.640055,2.34375e-05
0.644055,0.0004375
0.648055,8.59375e-05
0.652055,-0.001515625
0.656055,2.34375e-05
0.660055,0.000640625
0.664055,7.031250000000001e-05
0.668055,-0.0014453125
0.672055,-7.8125e-06
0.676055,0.0008203125
0.680057,-1.5625e-05
0.684056,-0.002078125
0.688055,0.00015625
0.692056,0.000859375
0.696056,4.6875e-05
0.700055,-3.90625e-05
0.704055,0.000125
0.708055,3.90625e-05
0.712055,0.0003671875
0.716055,-2.34375e-05
0.720055,-0.0009453125
0.724058,1.5625e-05
0.728055,0.00040625000000000004
0.732056,0.0001171875
0.736055,-0.0009140625
0.740057,4.6875e-05
0.744056,0.0003203125
0.748055,0.0
0.752055,-0.0011796875
0.756057,-7.8125e-06
0.760056,0.0007109375
0.764056,0.000109375
0.768055,-0.0020546875
0.772056,0.0002265625
0.776055,0.00090625
0.780055,0.0
0.784055,-0.0021328125
0.788055,-4.6875e-05
0.792055,0.0005234375
0.796055,0.000296875
0.800055,-2.34375e-05
0.804055,-6.25e-05
0.808055,1.5625e-05
0.812056,0.000328125
0.816055,5.46875e-05
0.820055,-0.0006640625
0.824055,-4.6875e-05
0.828055,0.0003125
0.832055,6.25e-05
0.836055,-0.0012578125
0.840055,-3.125e-05
0.844055,0.000546875
0.848055,0.00010156250000000001
0.852055,-0.001703125
0.856055,6.25e-05
0.860055,0.0008203125
0.864055,0.00010156250000000001
0.868055,-0.0021328125
0.872055,0.0001875
0.876055,0.0005546875000000001
0.880055,0.00039843750000000003
0.884055,-0.00209375
0.888055,0.0001953125
0.892055,0.000890625
0.896055,-3.125e-05
0.900055,-3.125e-05
0.904055,-6.25e-05
0.908055,4.6875e-05
0.912055,0.0001640625
0.916055,2.34375e-05
0.920055,-0.00096875
0.924058,7.8125e-06
0.928056,0.000359375
0.932056,2.34375e-05
0.936055,-0.0008984375
0.940056,6.25e-05
0.944055,0.0003671875
0.948056,6.25e-05
0.952055,-0.0011796875
0.956056,7.8125e-06
0.960055,0.00075
0.964056,8.59375e-05
0.968055,-0.0017890625
0.972055,1.5625e-05
0.976056,0.000984375
0.980054,-7.031250000000001e-05
0.984055,-0.0023046875
0.988055,-0.00015625
0.992055,0.000765625
0.996055,0.0001171875
1.000055,1.5625e-05
1.004055,-5.46875e-05
1.008056,7.8125e-06
1.012056,-0.000484375
1.016055,1.5625e-05
1.020055,-0.0005390625
1.024055,5.46875e-05
1.028055,0.000296875
1.032055,7.8125e-05
1.036055,-0.00096875
1.040055,-2.34375e-05
1.044055,0.00046875
1.048055,7.031250000000001e-05
1.052055,-0.0013046875
1.056055,4.6875e-05
1.060055,0.0007734375
1.064055,8.59375e-05
1.068055,-0.0016328125
1.072055,-3.90625e-05
1.076055,0.0007890625
1.080056,-5.46875e-05
1.084055,-0.0022109375000000002
1.088055,-0.0001171875
1.092055,0.000953125
1.096055,-0.00028125000000000003
1.100055,7.8125e-06
1.104055,-0.00015625
1.108055,-3.125e-05
1.112055,0.00025
1.116055,3.125e-05
1.120055,-0.00109375
1.124057,-2.34375e-05
1.128057,0.0004140625
1.132056,0.0
1.136055,-0.0010625
1.140055,2.34375e-05
1.144056,0.00028125000000000003
1.148056,7.8125e-05
1.152055,-0.00103125
1.156056,-3.125e-05
1.160056,0.0008125000000000001
1.164055,3.125e-05
1.168055,-0.0018125
1.172055,-7.8125e-05
1.176054,0.0009765625
1.180055,-0.00034375
1.184055,-0.0024453125
1.188055,-0.00025
1.192055,0.0009296875000000001
1.196055,0.0
1.200055,3.90625e-05
1.204055,-0.000265625
1.208055,6.25e-05
1.212056,-0.00014062500000000002
1.216055,4.6875e-05
1.220055,-0.000734375
1.224055,0.0
1.228055,0.00028125000000000003
1.232055,3.90625e-05
1.236055,-0.00103125
1.240054,4.6875e-05
1.244055,0.0004765625
1.248055,4.6875e-05
1.252055,-0.0009921875
1.256055,3.90625e-05
1.260055,0.000875
1.264056,2.34375e-05
1.268055,-0.0016640625
1.272056,0.0
1.276055,0.000859375
1.280055,0.00025
1.284056,-0.00190625
1.288055,0.0001328125
1.292055,0.00065625
1.296055,-4.6875e-05
1.300055,-7.8125e-06
1.304055,0.00014062500000000002
1.308055,4.6875e-05
1.312055,0.00034375
1.316055,2.34375e-05
1.320055,-0.001140625
1.324058,-7.8125e-06
1.328056,0.0005234375
1.332056,7.8125e-06
1.336056,-0.0010859375
1.340055,7.8125e-06
1.344055,0.00025
1.348055,5.46875e-05
1.352055,-0.00115625
1.356055,0.0
1.360056,0.0007578125
1.364056,3.125e-05
1.368055,-0.0017734375
1.372055,-6.25e-05
1.376055,0.00090625
1.380055,4.6875e-05
1.384055,-0.0021171875
1.388055,0.0003515625
1.392055,0.00075
1.396055,0.0005
1.400055,-0.00209375
1.404055,0.0002109375
1.408055,3.125e-05
1.412055,-0.00046875
1.416055,3.125e-05
1.420055,1.5625e-05
1.424055,3.125e-05
1.428055,0.000421875
1.432055,7.8125e-05
1.436055,-0.0008515625
1.440055,-7.8125e-05
1.444055,0.000546875
1.448055,7.031250000000001e-05
1.452055,-0.001546875
1.456055,-3.125e-05
1.460055,0.0004140625
1.464055,6.25e-05
1.468055,-0.002
1.472055,5.46875e-05
1.476056,0.000828125
1.480055,7.031250000000001e-05
1.484055,-0.0018359375000000001
1.488056,-0.000125
1.492055,0.000765625
1.496055,-0.00033593750000000003
1.500056,-0.002171875
1.504055,-0.0001484375
1.508055,3.125e-05
1.512055,-4.6875e-05
1.516055,3.125e-05
1.520055,-0.00053125
1.524057,1.5625e-05
1.528056,0.000578125
1.532055,2.34375e-05
1.536055,-0.000984375
1.540056,3.125e-05
1.544056,0.00046875
1.548056,6.25e-05
1.552055,-0.0011328125
1.556055,3.90625e-05
1.560055,0.00065625
1.564055,5.46875e-05
1.568055,-0.0021328125
1.572055,2.34375e-05
1.576055,0.0009218750000000001
1.580055,7.031250000000001e-05
1.584055,-0.0019296875
1.588055,-9.375e-05
1.592055,0.0009218750000000001
1.596056,-4.6875e-05
1.600055,-0.0016484375
1.604055,-0.00015625
1.608055,1.5625e-05
1.612055,-0.00033593750000000003
1.616055,1.5625e-05
1.620055,6.25e-05
1.624055,-7.8125e-06
1.628055,0.0003203125
1.632055,3.125e-05
1.636055,-0.0010703125
1.640055,3.90625e-05
1.644055,0.000640625
1.648055,7.8125e-06
1.652054,-0.001734375
1.656054,5.46875e-05
1.660055,0.0005546875000000001
1.664055,-2.34375e-05
1.668055,-0.00203125
1.672055,-3.90625e-05
1.676055,0.0009375
1.680057,-7.8125e-06
1.684056,-0.0042734375
1.688055,-0.0002578125
1.692055,0.0008203125
1.696055,-0.000265625
1.700055,-0.002078125
1.704055,0.0001640625
1.708055,7.031250000000001e-05
1.712055,0.000171875
1.716055,5.46875e-05
1.720055,-0.0005234375
1.724058,7.8125e-06
1.728057,0.0005859375
1.732056,3.90625e-05
1.736055,-0.0013203125
1.740055,4.6875e-05
1.744055,0.000484375
1.748055,6.25e-05
1.752055,-0.001203125
1.756055,-3.90625e-05
1.760055,0.00059375
1.764056,3.90625e-05
1.768055,-0.0017265625
1.772055,0.0
1.776055,0.000890625
1.780055,3.125e-05
1.784055,-0.002125
1.788055,0.0001796875
1.792056,0.000890625
1.796055,0.0002109375
1.800055,-0.0018203125
1.804055,-0.00010156250000000001
