timestamp_sec,voltage
0.820055,0.0001875
0.824055,3.90625e-05
0.828055,-0.00028125000000000003
0.832056,-2.34375e-05
0.836056,0.00034375
0.840055,3.125e-05
0.844056,-0.0004921875
0.848055,-2.34375e-05
0.852056,0.000328125
0.856055,5.46875e-05
0.860055,-0.00046875
0.864055,-5.46875e-05
0.868056,0.00034375
0.872055,5.46875e-05
0.876055,-0.0002109375
0.880055,-4.6875e-05
0.884055,0.0001484375
0.888054,7.8125e-06
0.892056,-0.00028125000000000003
0.896055,-0.0001328125
0.900055,0.000234375
0.904055,0.00015625
0.908056,-0.000171875
0.912055,-0.00020312500000000002
0.916055,-1.5625e-05
0.920055,0.0001640625
0.924056,3.125e-05
0.928056,-0.0002265625
0.932055,-3.125e-05
0.936055,0.00033593750000000003
0.940055,2.34375e-05
0.944055,-0.0004453125
0.948055,-2.34375e-05
0.952055,0.000328125
0.956055,4.6875e-05
0.960055,-0.0005078125
0.964056,-6.25e-05
0.968055,0.000328125
0.972055,5.46875e-05
0.976055,-0.0001171875
0.980056,-3.90625e-05
0.984054,0.0001640625
0.988055,1.5625e-05
0.992055,-0.0002578125
0.996055,-0.0001484375
1.000055,0.0002421875
1.004055,0.000125
1.008055,7.8125e-06
1.012055,-0.0002578125
1.016055,-3.125e-05
1.020056,0.0001640625
1.024055,3.90625e-05
1.028056,-0.000265625
1.032055,-2.34375e-05
1.036056,0.000328125
1.040055,3.90625e-05
1.044055,-0.0005234375
1.048055,-3.90625e-05
1.052055,0.00033593750000000003
1.056055,4.6875e-05
1.060055,-0.000484375
1.064055,-2.34375e-05
1.068055,0.00034375
1.072055,6.25e-05
1.076055,-8.59375e-05
1.080055,-3.90625e-05
1.084055,0.0001796875
1.088055,1.5625e-05
1.092056,-0.000296875
1.096055,-3.90625e-05
1.100055,0.0002890625
1.104055,0.0001484375
1.108055,2.34375e-05
1.112056,-0.0003046875
1.116055,-2.34375e-05
1.120055,0.00020312500000000002
1.124055,4.6875e-05
1.128055,-0.0002734375
1.132055,-3.90625e-05
1.136058,0.0001875
1.140056,4.6875e-05
1.144055,-0.0004921875
1.148055,-7.8125e-06
1.152056,0.0003046875
1.156055,4.6875e-05
1.160055,-0.0004453125
1.164056,-3.125e-05
1.168058,0.0003125
1.172057,6.25e-05
1.176056,-0.0005
1.180063,-7.8125e-06
1.184059,0.0001640625
1.188056,1.5625e-05
1.192055,-0.0002734375
1.196055,-2.34375e-05
1.200055,0.0002890625
1.204056,0.00015625
1.208055,3.125e-05
1.212055,-0.0002734375
1.216056,-7.8125e-06
1.220056,0.0002109375
1.224056,4.6875e-05
1.228055,-0.000265625
1.232055,-3.90625e-05
1.236055,0.00021875
1.240055,3.90625e-05
1.244056,-0.0005
1.248055,-3.125e-05
1.252055,0.0003046875
1.256055,4.6875e-05
1.260055,-0.0005
1.264055,-3.90625e-05
1.268055,0.00033593750000000003
1.272055,3.90625e-05
1.276056,-0.0005
1.280055,-3.125e-05
1.284055,0.0001640625
1.288055,3.125e-05
1.292055,-0.000328125
1.296056,-3.90625e-05
1.300055,0.0002578125
1.304055,0.0001640625
1.308055,2.34375e-05
1.312055,-0.00021875
1.316056,-7.8125e-06
1.320055,0.0001875
1.324055,2.34375e-05
1.328055,-0.0003203125
1.332056,-2.34375e-05
1.336056,0.0001640625
1.340055,3.125e-05
1.344056,-0.0004453125
1.348056,-3.90625e-05
1.352056,0.00033593750000000003
1.356055,4.6875e-05
1.360055,-0.00046875
1.364056,-3.125e-05
1.368055,0.00034375
1.372056,8.59375e-05
1.376055,-0.0004921875
1.380055,-7.8125e-06
1.384055,0.0002109375
1.388056,3.125e-05
1.392056,-0.000265625
1.396055,1.5625e-05
1.400055,0.0002578125
1.404055,0.00015625
1.408056,2.34375e-05
1.412055,-0.0002578125
1.416055,-7.8125e-06
1.420055,0.00020312500000000002
1.424055,3.90625e-05
1.428056,-0.0003203125
1.432055,-2.34375e-05
1.436055,0.000171875
1.440055,4.6875e-05
1.444056,-0.0005078125
1.448055,-1.5625e-05
1.452055,0.000328125
1.456055,3.125e-05
1.460055,-0.00046093750000000003
1.464055,-3.125e-05
1.468055,0.0003671875
1.472055,-7.8125e-06
1.476055,-0.00053125
1.480055,-5.46875e-05
1.484056,0.00020312500000000002
1.488055,4.6875e-05
1.492055,-0.000265625
1.496055,-3.90625e-05
1.500056,0.0002421875
1.504055,0.0001875
1.508055,3.125e-05
1.512055,-0.0002421875
1.516055,-1.5625e-05
1.520055,0.0001953125
1.524055,3.125e-05
1.528055,-0.000265625
1.532055,-2.34375e-05
1.536056,0.0002578125
1.540055,3.125e-05
1.544055,-0.00053125
1.548062,-3.125e-05
1.552058,0.000296875
1.556056,2.34375e-05
1.560056,-0.0005
1.564055,-6.25e-05
1.568055,0.00034375
1.572055,-7.8125e-06
1.576056,-0.0005390625
1.580055,-4.6875e-05
1.584055,0.0001875
1.588055,3.125e-05
1.592055,-0.00015625
1.596056,-7.031250000000001e-05
1.600055,0.00014062500000000002
1.604056,0.0001796875
1.608055,1.5625e-05
1.612056,-0.00025
1.616055,-2.34375e-05
1.620055,0.00020312500000000002
1.624055,3.90625e-05
1.628056,-0.000265625
1.632056,-3.90625e-05
1.636055,0.000234375
1.640055,3.90625e-05
1.64406,-0.0003671875
1.648056,-3.125e-05
1.652055,0.00034375
1.656054,4.6875e-05
1.660055,-0.0005078125
1.664056,-4.6875e-05
1.668055,0.00034375
1.67206,5.46875e-05
1.676059,-0.00059375
1.680056,7.8125e-06
1.684056,0.0003671875
1.688054,4.6875e-05
1.692055,-6.25e-05
1.696056,-6.25e-05
1.700055,7.8125e-06
1.704055,7.031250000000001e-05
1.708055,2.34375e-05
1.712055,-0.0002578125
1.716055,-2.34375e-05
1.720054,0.0001875
1.724056,3.125e-05
1.728055,-0.0003125
1.732056,-2.34375e-05
1.736055,0.0002109375
1.740056,3.90625e-05
1.744055,-0.000375
1.748055,-4.6875e-05
1.752055,0.00033593750000000003
1.756055,3.125e-05
1.760056,-0.000484375
1.764055,-2.34375e-05
1.768055,0.00033593750000000003
1.772055,7.8125e-06
1.776056,-0.0005625000000000001
1.780055,7.8125e-06
1.784055,0.0003828125
1.788055,4.6875e-05
1.792055,1.5625e-05
1.796056,-2.34375e-05
1.800056,-1.5625e-05
1.804055,0.00010156250000000001
1.808055,3.125e-05
1.812055,-0.0002578125
1.816056,-7.8125e-06
1.820055,0.0002109375
1.824055,2.34375e-05
1.828055,-0.0003046875
1.832056,-2.34375e-05
1.836055,0.0002421875
1.840055,3.90625e-05
1.844055,-0.00033593750000000003
1.848057,-2.34375e-05
1.852056,0.000328125
1.856055,2.34375e-05
1.860055,-0.0004765625
1.864055,-3.125e-05
1.868056,0.000359375
1.872056,1.5625e-05
1.876055,-0.0005078125
1.880055,-7.031250000000001e-05
1.884056,0.000390625
1.888056,3.125e-05
1.892056,2.34375e-05
1.896055,-0.00010156250000000001
1.900055,-1.5625e-05
1.904055,8.59375e-05
1.908056,3.125e-05
1.912055,-0.000296875
1.916054,-2.34375e-05
1.920055,0.0002109375
1.924055,3.125e-05
1.928055,-0.000296875
1.932055,-3.125e-05
1.936055,0.00025
1.940055,2.34375e-05
1.944055,-0.000390625
1.948059,-5.46875e-05
1.952055,0.00034375
1.956055,3.90625e-05
1.960055,-0.0005234375
1.964055,-3.125e-05
1.968055,0.00033593750000000003
1.972055,4.6875e-05
1.976054,-0.000546875
1.980055,-5.46875e-05
1.984055,0.0003515625
1.988055,3.125e-05
1.992055,3.125e-05
1.996055,-7.8125e-05
2.000055,-7.8125e-06
2.004056,3.125e-05
2.008055,3.125e-05
2.012056,-0.000296875
2.016055,-3.125e-05
2.020056,0.0001796875
2.024055,3.90625e-05
2.028055,-0.00034375
2.032055,-3.125e-05
2.036055,0.0002265625
2.040055,3.90625e-05
2.044055,-0.0003671875
2.048057,-3.125e-05
2.052055,0.000359375
2.056055,4.6875e-05
2.060055,-0.0005390625
2.064055,-3.90625e-05
2.068055,0.0003515625
2.072055,4.6875e-05
2.076056,-0.0005078125
2.080055,-1.5625e-05
2.084055,0.0003671875
2.088055,8.59375e-05
2.092055,2.34375e-05
2.096055,-7.031250000000001e-05
2.100055,-3.125e-05
2.104055,7.8125e-06
2.108055,2.34375e-05
2.112055,-0.0002890625
2.116055,-2.34375e-05
2.120055,0.0002109375
2.124055,3.90625e-05
2.128055,-0.0003046875
2.132055,-2.34375e-05
2.136059,0.00025
2.140056,3.90625e-05
2.144056,-0.000375
2.148064,-3.125e-05
2.152056,0.0003515625
2.156056,3.90625e-05
2.160055,-0.0005234375
2.164056,-3.90625e-05
2.168081,0.00039843750000000003
2.172057,3.90625e-05
2.176056,-0.0005234375
2.180056,-9.375e-05
2.184058,0.00034375
2.188056,4.6875e-05
2.192055,-0.00046875
2.196055,-6.25e-05
2.200055,0.0
2.204059,7.8125e-06
2.208057,3.90625e-05
2.212057,-6.25e-05
2.216056,-1.5625e-05
2.220056,0.00021875
2.224059,3.90625e-05
2.228057,-0.000328125
2.232056,-3.125e-05
2.236055,0.0002578125
2.240055,3.125e-05
2.244058,-0.0003828125
2.248061,-3.125e-05
2.252056,0.0003125
2.256056,3.125e-05
2.260055,-0.0005234375
2.264056,-6.25e-05
2.268056,0.0003671875
2.272056,3.125e-05
2.276055,-0.0005390625
2.280056,-5.46875e-05
2.284057,0.00034375
2.288056,3.90625e-05
2.292055,-0.0003828125
2.296055,-7.031250000000001e-05
2.300056,-1.5625e-05
2.304057,7.8125e-06
2.308056,2.34375e-05
2.312055,-4.6875e-05
2.316055,-2.34375e-05
2.320055,0.0001796875
2.324057,3.125e-05
2.328056,-0.0003828125
2.332056,-3.125e-05
2.336056,0.0002421875
2.340055,3.90625e-05
2.344057,-0.0004140625
2.348056,-2.34375e-05
2.352056,0.000296875
2.356055,4.6875e-05
2.360055,-0.000515625
2.364058,-1.5625e-05
2.368056,0.0003203125
2.372056,3.125e-05
2.376055,-0.00053125
2.380055,-2.34375e-05
2.384057,0.000328125
2.388056,0.000109375
2.392055,-0.000390625
2.396055,-9.375e-05
2.400055,-1.5625e-05
2.404057,7.8125e-06
2.408056,3.125e-05
2.412055,-5.46875e-05
2.416055,-3.90625e-05
2.420055,0.000234375
2.424058,2.34375e-05
2.428056,-0.0003515625
2.432055,-1.5625e-05
2.436055,0.000265625
2.440055,3.90625e-05
2.444057,-0.0004375
2.448056,-1.5625e-05
2.452055,0.000296875
2.456054,3.125e-05
2.460055,-0.000546875
2.464058,-3.125e-05
2.468056,0.000375
2.472055,4.6875e-05
2.476055,-0.000484375
2.480055,-5.46875e-05
2.484057,0.000359375
2.488056,8.59375e-05
2.492055,-0.0002578125
2.496055,-7.8125e-06
2.500055,-2.34375e-05
2.504057,3.125e-05
2.508056,1.5625e-05
2.512055,-7.8125e-05
2.516055,-1.5625e-05
2.520055,0.000265625
2.524057,3.90625e-05
2.528056,-0.0003046875
2.532055,-7.8125e-06
2.536055,0.0003125
2.540056,3.90625e-05
2.544057,-0.0004375
2.548055,-5.46875e-05
2.552056,0.0002890625
2.556058,3.125e-05
2.560057,-0.0005390625
2.564058,-2.34375e-05
2.568057,0.00034375
2.572056,3.125e-05
2.576055,-0.0005
2.580055,-0.000109375
2.584058,0.00033593750000000003
2.588056,2.34375e-05
2.592056,-0.0001953125
2.596056,-2.34375e-05
2.600056,-1.5625e-05
2.604058,3.90625e-05
2.608057,3.125e-05
2.612056,-9.375e-05
2.616055,-3.90625e-05
2.620055,0.000234375
2.624058,3.90625e-05
2.628056,-0.000375
2.632056,-3.90625e-05
2.636055,0.00028125000000000003
2.640055,3.90625e-05
2.644057,-0.000421875
2.648056,-4.6875e-05
2.652059,0.0002734375
2.656055,3.125e-05
2.660055,-0.0005625000000000001
2.664058,-2.34375e-05
2.668056,0.0003515625
2.672056,3.125e-05
2.676058,-0.0005078125
2.680059,-3.90625e-05
2.684059,0.000375
2.688059,7.031250000000001e-05
2.692056,-0.0005234375
2.696056,-5.46875e-05
2.700055,0.000390625
2.70406,4.6875e-05
2.708057,2.34375e-05
2.712055,-0.000109375
2.716056,-2.34375e-05
2.720055,0.00014062500000000002
2.724058,3.90625e-05
2.728056,-0.000390625
2.732055,-3.125e-05
2.736055,0.000265625
2.740055,2.34375e-05
2.744057,-0.0004140625
2.748056,-3.90625e-05
2.752064,0.00028125000000000003
2.756055,3.125e-05
2.760056,-0.00039843750000000003
2.764057,-3.90625e-05
2.768056,0.000359375
2.772055,3.90625e-05
2.776055,-0.000453125
2.780055,-3.125e-05
2.784058,0.00033593750000000003
2.788056,1.5625e-05
2.792055,-0.0005859375
2.796055,-7.8125e-05
2.800055,0.0003671875
2.804057,3.125e-05
2.808056,4.6875e-05
2.812055,-0.000125
2.816055,-1.5625e-05
2.820055,7.031250000000001e-05
2.824059,2.34375e-05
2.828055,-0.00040625000000000004
2.832055,-2.34375e-05
2.836055,0.000296875
2.840055,3.125e-05
2.844057,-0.000421875
2.848055,-3.125e-05
2.852058,0.0002734375
2.856055,3.90625e-05
2.860055,-0.00040625000000000004
2.864057,-4.6875e-05
2.868056,0.000359375
2.872055,3.90625e-05
2.876055,-0.0004375
2.880055,-3.90625e-05
2.884058,0.0003828125
2.888056,5.46875e-05
2.892055,-0.0005703125
2.896055,-5.46875e-05
2.900054,0.00046093750000000003
2.904056,6.25e-05
2.908056,3.125e-05
2.912055,-7.031250000000001e-05
2.916055,-3.125e-05
2.920055,0.0001171875
2.924057,3.125e-05
2.928056,-0.000421875
2.932055,-4.6875e-05
2.936056,0.0003203125
2.940055,3.90625e-05
2.944057,-0.00039843750000000003
2.948056,-2.34375e-05
2.952058,0.0002734375
2.956055,5.46875e-05
2.960055,-0.00040625000000000004
2.964057,-4.6875e-05
2.968056,0.0003671875
2.972055,3.90625e-05
2.976055,-0.0003125
2.980055,-2.34375e-05
2.984057,0.0003828125
2.988055,7.8125e-06
2.992055,-0.0005234375
2.996055,-7.8125e-05
3.000055,0.0005390625
3.004057,0.000125
3.008056,3.125e-05
3.012055,-8.59375e-05
3.016055,-3.90625e-05
3.020055,0.00014062500000000002
3.024057,1.5625e-05
3.028055,-0.0004296875
3.032054,-3.125e-05
3.036055,0.00028125000000000003
3.040055,4.6875e-05
3.044057,-0.0004140625
3.048056,-3.125e-05
3.052058,0.0002578125
3.056055,4.6875e-05
3.060055,-0.00040625000000000004
3.064057,-4.6875e-05
3.068056,0.00033593750000000003
3.072055,4.6875e-05
3.076055,-0.00020312500000000002
3.080055,-3.125e-05
3.084058,0.000359375
3.088055,3.125e-05
3.092055,-0.000609375
3.096055,-7.031250000000001e-05
3.100055,0.00046093750000000003
3.104057,8.59375e-05
3.108055,3.90625e-05
3.112055,-0.00014062500000000002
3.116055,-2.34375e-05
3.120055,0.0001171875
3.124057,3.90625e-05
3.128056,-0.00046875
3.132055,-2.34375e-05
3.136058,0.0002734375
3.140056,2.34375e-05
3.144059,-0.0004375
3.148056,-3.125e-05
3.152063,0.000265625
3.156055,4.6875e-05
3.160055,-0.0004296875
3.164057,-2.34375e-05
3.168059,0.0003046875
3.172058,6.25e-05
3.176056,-0.0001953125
3.180056,-3.125e-05
3.184057,0.000359375
3.188056,3.90625e-05
3.192056,-0.0006328125
3.196055,-3.125e-05
3.200055,0.00046875
3.204057,7.031250000000001e-05
3.208056,-0.00021875
3.212055,-0.0001875
3.216056,-7.8125e-06
3.220055,7.8125e-05
3.224059,3.125e-05
3.228056,-0.00015625
3.232055,-2.34375e-05
3.236055,0.000296875
3.240055,3.90625e-05
3.244057,-0.000375
3.248056,-1.5625e-05
3.252064,0.000296875
3.256055,3.90625e-05
3.260056,-0.000453125
3.264057,-4.6875e-05
3.268056,0.0003125
3.272055,5.46875e-05
3.276056,-0.000453125
3.280055,-3.90625e-05
3.284057,0.00039843750000000003
3.288055,4.6875e-05
3.292056,-0.0006015625
3.296056,-3.90625e-05
3.300055,0.0004765625
3.304057,0.0001484375
3.308056,-0.0001796875
3.312055,-0.0001640625
3.316055,-2.34375e-05
3.320055,0.0001171875
3.324057,3.90625e-05
3.328056,-0.0001328125
3.332056,-4.6875e-05
3.336055,0.0002890625
3.340055,3.90625e-05
3.344057,-0.0003671875
3.348056,-2.34375e-05
3.352062,0.00033593750000000003
3.356056,3.125e-05
3.360055,-0.0005
3.364057,-2.34375e-05
3.368056,0.00033593750000000003
3.372055,4.6875e-05
3.376055,-0.0005625000000000001
3.380055,-6.25e-05
3.384057,0.000390625
3.388056,4.6875e-05
3.392055,-0.0005
3.396055,-0.000109375
3.400055,0.00039843750000000003
3.404059,0.0001171875
3.408056,-0.0001328125
3.412055,-0.0001171875
3.416056,-1.5625e-05
3.420055,0.00015625
3.424057,2.34375e-05
3.428056,-0.000125
3.432055,-2.34375e-05
3.436055,0.0002265625
3.440055,3.125e-05
3.444057,-0.000453125
3.448056,-1.5625e-05
3.452058,0.0002734375
3.456055,3.90625e-05
3.460055,-0.0005234375
3.464057,-3.125e-05
3.468056,0.00034375
3.472055,3.90625e-05
3.476055,-0.00059375
3.480055,-4.6875e-05
3.484057,0.0004375
3.488055,5.46875e-05
3.492055,-0.000328125
3.496055,-9.375e-05
3.500055,0.0001953125
3.504058,7.8125e-05
3.508056,-3.90625e-05
3.512055,-0.00020312500000000002
3.516055,-3.125e-05
3.520055,7.8125e-05
3.524057,4.6875e-05
3.528056,-0.00014062500000000002
3.532055,-2.34375e-05
3.536055,0.0002734375
3.540055,2.34375e-05
3.544057,-0.00039843750000000003
3.548056,-3.125e-05
3.552061,0.00028125000000000003
3.556058,4.6875e-05
3.560058,-0.0004765625
3.564059,-2.34375e-05
3.568057,0.000328125
3.572056,4.6875e-05
3.576056,-0.0005703125
3.580055,-4.6875e-05
3.584058,0.0005390625
3.588056,4.6875e-05
3.592056,-0.000265625
3.596056,-0.0001328125
3.600039,0.000171875
3.604058,0.0001171875
3.608057,3.125e-05
3.612056,-0.0001484375
3.616055,-7.8125e-06
3.620055,9.375e-05
3.624058,2.34375e-05
3.628056,-0.000234375
3.632056,0.0
3.636055,0.0003125
3.640055,4.6875e-05
3.644057,-0.0004375
3.648056,-3.125e-05
3.652063,0.00033593750000000003
3.656055,3.125e-05
3.660055,-0.000421875
3.664062,-5.46875e-05
3.66806,0.0003671875
3.672057,4.6875e-05
3.676056,-0.00059375
3.680055,-3.90625e-05
3.684058,0.0004921875
3.688056,6.25e-05
3.692055,-0.000234375
3.696055,-0.0001328125
3.700055,0.0001640625
3.704059,0.0001484375
3.708056,0.0001171875
3.712056,-8.59375e-05
3.716056,-2.34375e-05
3.720055,0.000125
3.724058,3.125e-05
3.728056,-0.00020312500000000002
3.732054,-3.125e-05
3.736056,0.0001953125
3.740055,4.6875e-05
3.744057,-0.0004375
3.748055,-3.125e-05
3.752064,0.0002890625
3.756055,4.6875e-05
3.760055,-0.000453125
3.764059,-3.125e-05
3.768056,0.0003203125
3.772056,4.6875e-05
3.776055,-0.000515625
3.780055,-3.90625e-05
3.784057,0.000453125
3.788056,7.031250000000001e-05
3.792055,-0.0002734375
3.796054,-3.125e-05
3.800055,0.0001484375
3.804058,9.375e-05
3.808056,-9.375e-05
3.812055,-0.0001484375
3.816055,0.0001875
3.820055,0.000125
3.824057,3.90625e-05
3.828057,-0.00020312500000000002
3.832056,-1.5625e-05
3.836056,0.00020312500000000002
3.840055,2.34375e-05
3.844057,-0.0005078125
3.848056,-4.6875e-05
3.852058,0.00033593750000000003
3.856055,2.34375e-05
3.860055,-0.0004921875
3.864057,-3.90625e-05
3.868056,0.00034375
3.872055,3.125e-05
3.876055,-0.00046875
3.880055,-3.90625e-05
3.884057,0.0004296875
3.888056,7.031250000000001e-05
3.892055,-0.000234375
3.896055,-3.125e-05
3.900055,0.00015625
3.904056,7.031250000000001e-05
3.908056,-0.00028125000000000003
3.912055,-0.0002109375
3.916055,0.00021875
3.920055,8.59375e-05
3.924058,5.46875e-05
3.928056,-0.0002421875
3.932055,-1.5625e-05
3.936055,0.0001875
3.940055,3.90625e-05
3.944057,-0.0004296875
3.948056,-2.34375e-05
3.952061,0.0003125
3.956055,3.90625e-05
3.960055,-0.0005
3.964057,-3.90625e-05
3.968055,0.00034375
3.972055,6.25e-05
3.976055,-0.00046875
3.980055,-5.46875e-05
3.984057,0.000296875
3.988055,7.031250000000001e-05
3.992055,-0.0001484375
3.996055,-3.90625e-05
4.000055,0.0001484375
4.004057,0.0001328125
4.008056,-0.0003046875
4.012055,-0.000171875
4.016055,0.0002578125
4.020055,0.0001328125
4.024056,4.6875e-05
4.028055,-0.000234375
4.032055,-2.34375e-05
4.036055,0.00015625
4.040055,4.6875e-05
4.044057,-0.0004453125
4.048056,-3.90625e-05
4.052058,0.000328125
4.056056,3.90625e-05
4.060055,-0.0005
4.064057,-4.6875e-05
4.068056,0.00034375
4.072055,6.25e-05
4.076055,-0.0004921875
4.080055,-3.90625e-05
4.084057,0.0001796875
4.088056,5.46875e-05
4.092055,-6.25e-05
4.096055,3.125e-05
4.100055,0.0001796875
4.104057,0.000125
4.108055,-0.00025
4.112055,-0.0001328125
4.116055,0.0002578125
4.120055,0.0001796875
4.124059,3.90625e-05
4.128056,-0.00020312500000000002
4.132056,-7.8125e-06
4.136058,0.000171875
4.140056,3.90625e-05
4.144057,-0.0005
4.148056,-2.34375e-05
4.152063,0.00034375
4.156055,4.6875e-05
4.160055,-0.0005078125
4.164057,-3.90625e-05
4.168056,0.0003515625
4.172055,6.25e-05
4.176058,-0.00046093750000000003
4.180057,-3.125e-05
4.184058,0.0001875
4.188056,4.6875e-05
4.192055,-2.34375e-05
4.196055,-1.5625e-05
4.200055,0.0001796875
4.204057,7.031250000000001e-05
4.208055,-0.00025
4.212055,-0.0002265625
4.216056,0.00033593750000000003
4.220056,0.00015625
4.224058,3.90625e-05
4.228056,-0.0002578125
4.232056,-2.34375e-05
4.236055,0.00020312500000000002
4.240055,3.90625e-05
4.244057,-0.000515625
4.248056,-3.125e-05
4.252063,0.0002890625
4.256055,3.90625e-05
4.260055,-0.000453125
4.264058,-3.125e-05
4.268056,0.00034375
4.272055,4.6875e-05
4.276055,-0.00046875
4.280055,-3.90625e-05
4.284058,0.0003203125
4.288056,3.90625e-05
4.292055,8.59375e-05
4.296055,-3.125e-05
4.300055,0.00015625
4.304057,-1.5625e-05
4.308055,-0.000296875
4.312054,-0.0002265625
4.316056,0.0002890625
4.320055,0.0001796875
4.324058,3.125e-05
4.328056,-0.0002578125
4.332055,-2.34375e-05
4.336056,0.0001953125
4.340055,3.90625e-05
4.344057,-0.0002734375
4.348057,-1.5625e-05
